"Idx","SeqId","AltSeqId","TId","Layer","Trace","Direction","Sub","Module","Op","Kernel","Params","Sil(ns)","TC","Device","Stream","Grid","Block","FLOPs","Bytes"
"761","236","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","71","LSTM","forward","LSTM_elementWise_fp","T=[(28,128,2048)],['float32']","8608","-","0","191","512,1,1","256,1,1","0","0"
"762","237","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:239","fprop","0","Tensor","__add__","elementwise_kernel","T=[(28,128,1024),(28,128,1024)],fp32,","58783","-","0","7","7168,1,1","512,1,1","5505024.0","44040192"
"763","238","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:235","fprop","0","torch","cat","elementwise_kernel","T=[(28,128,1024),(28,128,1024)],fp32,","41536","-","0","7","7168,1,1","128,1,1","0","58720256"
"764","238","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:235","fprop","1","torch","cat","elementwise_kernel","T=[(28,128,1024),(28,128,1024)],fp32,","43072","-","0","7","7168,1,1","128,1,1","0","0"
"765","239","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:236","fprop","0","torch.nn.functional","dropout","fused_dropout_kernel","T=(28,128,2048),fp32,","93055","-","0","7","640,1,1","256,1,1","36700160","58720256"
"766","-","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237,/home/aditya/.venv/pytorch/lib/python3.6/site-packages/pyprof2/nvtx/nvmarker.py:95","fprop","0","LSTM","forward","elementwise_kernel","T=[(28,128,2048)],['float32']","2176","-","0","7","256,1,1","512,1,1","0","0"
"767","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","0","LSTM","forward","transpose_readWrite_alignment_kernel","T=[(28,128,2048)],['float32']","223935","-","0","195","64,32,1","256,1,1","0","0"
"768","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","1","LSTM","forward","transpose_readWrite_alignment_kernel","T=[(28,128,2048)],['float32']","62336","-","0","196","64,16,1","256,1,1","0","0"
"769","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","2","LSTM","forward","volta_sgemm_128x32_nn","T=[(28,128,2048)],['float32']","130047","-","0","196","32,4,6","256,1,1","0","0"
"770","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","3","LSTM","forward","volta_sgemm_128x64_nn","T=[(28,128,2048)],['float32']","388412","-","0","195","32,4,5","128,1,1","0","0"
"771","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","4","LSTM","forward","volta_sgemm_128x64_nn","T=[(28,128,2048)],['float32']","535803","-","0","195","32,4,5","128,1,1","0","0"
"772","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","5","LSTM","forward","LSTM_elementWise_fp","T=[(28,128,2048)],['float32']","45728","-","0","196","512,1,1","256,1,1","0","0"
"773","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","6","LSTM","forward","volta_sgemm_128x32_nn","T=[(28,128,2048)],['float32']","240990","-","0","196","32,4,6","256,1,1","0","0"
"774","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","7","LSTM","forward","LSTM_elementWise_fp","T=[(28,128,2048)],['float32']","78816","-","0","196","512,1,1","256,1,1","0","0"
"775","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","8","LSTM","forward","volta_sgemm_128x32_nn","T=[(28,128,2048)],['float32']","212095","-","0","196","32,4,6","256,1,1","0","0"
"776","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","9","LSTM","forward","volta_sgemm_128x64_nn","T=[(28,128,2048)],['float32']","528763","-","0","195","32,4,5","128,1,1","0","0"
"777","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","10","LSTM","forward","LSTM_elementWise_fp","T=[(28,128,2048)],['float32']","90880","-","0","196","512,1,1","256,1,1","0","0"
"778","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","11","LSTM","forward","volta_sgemm_128x32_nn","T=[(28,128,2048)],['float32']","251709","-","0","196","32,4,6","256,1,1","0","0"
"779","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","12","LSTM","forward","LSTM_elementWise_fp","T=[(28,128,2048)],['float32']","16032","-","0","196","512,1,1","256,1,1","0","0"
"780","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","13","LSTM","forward","volta_sgemm_128x32_nn","T=[(28,128,2048)],['float32']","216190","-","0","196","32,4,6","256,1,1","0","0"
"781","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","14","LSTM","forward","volta_sgemm_128x64_nn","T=[(28,128,2048)],['float32']","557979","-","0","195","32,4,5","128,1,1","0","0"
"782","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","15","LSTM","forward","LSTM_elementWise_fp","T=[(28,128,2048)],['float32']","81055","-","0","196","512,1,1","256,1,1","0","0"
"783","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","16","LSTM","forward","volta_sgemm_128x32_nn","T=[(28,128,2048)],['float32']","255998","-","0","196","32,4,6","256,1,1","0","0"
"784","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","17","LSTM","forward","LSTM_elementWise_fp","T=[(28,128,2048)],['float32']","30240","-","0","196","512,1,1","256,1,1","0","0"
"785","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","18","LSTM","forward","volta_sgemm_128x32_nn","T=[(28,128,2048)],['float32']","201406","-","0","196","32,4,6","256,1,1","0","0"
"786","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","19","LSTM","forward","volta_sgemm_128x64_nn","T=[(28,128,2048)],['float32']","520795","-","0","195","32,4,5","128,1,1","0","0"
"787","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","20","LSTM","forward","LSTM_elementWise_fp","T=[(28,128,2048)],['float32']","102175","-","0","196","512,1,1","256,1,1","0","0"
"788","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","21","LSTM","forward","volta_sgemm_128x32_nn","T=[(28,128,2048)],['float32']","228542","-","0","196","32,4,6","256,1,1","0","0"
"789","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","22","LSTM","forward","LSTM_elementWise_fp","T=[(28,128,2048)],['float32']","23072","-","0","196","512,1,1","256,1,1","0","0"
"790","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","23","LSTM","forward","volta_sgemm_128x32_nn","T=[(28,128,2048)],['float32']","215805","-","0","196","32,4,6","256,1,1","0","0"
"791","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","24","LSTM","forward","volta_sgemm_128x64_nn","T=[(28,128,2048)],['float32']","532027","-","0","195","32,4,5","128,1,1","0","0"
"792","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","25","LSTM","forward","LSTM_elementWise_fp","T=[(28,128,2048)],['float32']","105279","-","0","196","512,1,1","256,1,1","0","0"
"793","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","26","LSTM","forward","volta_sgemm_128x32_nn","T=[(28,128,2048)],['float32']","228925","-","0","196","32,4,6","256,1,1","0","0"
"794","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","27","LSTM","forward","LSTM_elementWise_fp","T=[(28,128,2048)],['float32']","23776","-","0","196","512,1,1","256,1,1","0","0"
"795","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","28","LSTM","forward","volta_sgemm_128x32_nn","T=[(28,128,2048)],['float32']","208734","-","0","196","32,4,6","256,1,1","0","0"
"796","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","29","LSTM","forward","volta_sgemm_128x64_nn","T=[(28,128,2048)],['float32']","547451","-","0","195","32,4,5","128,1,1","0","0"
"797","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","30","LSTM","forward","LSTM_elementWise_fp","T=[(28,128,2048)],['float32']","80799","-","0","196","512,1,1","256,1,1","0","0"
"798","240","-","35057","-","train.py:625,train.py:557,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:356,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:235,/home/aditya/GNMTResearch/seq2seq/train/trainer.py:177,/home/aditya/GNMTResearch/seq2seq/models/gnmt.py:70,/home/aditya/GNMTResearch/seq2seq/models/seq2seq_base.py:63,/home/aditya/GNMTResearch/seq2seq/models/decoder.py:237","fprop","31","LSTM","forward","volta_sgemm_128x32_nn","T=[(28,128,2048)],['float32']","215870","-","0","196","32,4,6","256,1,1","0","0"
